event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,hostname_norm,session_id_norm,event_category
IAM00014920,2026-08-14 17:59:27+00:00,EMP12516,dakshesh.agate15,Hr Dept,LOGON_SUCCESS,certificate,119.85.157.167,LPT-12516,DEV61496,SID491308,True,,0.0,India,LPT-12516,SID491308,login_success
IAM00004269,2026-08-21 00:10:23+00:00,EMP11328,krish.gill29,Innovation,LOGON_FAILURE,OTP,,VDR-11328,DEV48362,SID-211357,yes,invalid credentials,30.0,Punjab,VDR-11328,SID211357,login_failed
IAM00013510,2026-09-07 11:01:30+00:00,EMP10552,xalak.tiwari59,Hr Dept,AUTH_SUCCESS,MFA,43.210.195.26,WS_10552,DEV11103,SID118527,True,,52.0,DL,WS-10552,SID118527,login_success
IAM00017067,2026-08-29 15:39:00+00:00,EMP10610,ojasvi.gour94,People Team,LOGON_SUCCESS,OTP,,WS-10610,DEV32662,SID528312,True,,54.0,Punjab,WS-10610,SID528312,login_success
IAM00014261,,EMP11343,sanaya.dara84,IT,Login Failed,mfa,172.16.28.41,VDR_11343,DEV15046,,yes,NA,94.0,India,VDR-11343,,login_failed
IAM00003122,2026-09-06 12:46:33+00:00,EMP12286,nachiket.tripathi90,People Team,invalid_credentials,PASSWORD,192.168.148.101,VDR-12286,DEV35423,,True,,15.0,UNKNOWN,VDR-12286,,login_failed
IAM00018267,2026-09-03 00:00:00+00:00,EMP11232,gaurangi.mistry16,Sales,AUTH_SUCCESS,certificate,27.117.206.110,VDR-11232,DEV13019,SID263471,False,,70.0,ind,VDR-11232,SID263471,login_success
IAM00014075,2026-08-08 07:05:01+00:00,EMP12347,bahadurjit.zachariah8,R&D,SSO_SUCCESS,otp,220.19.121.61,LPT-12347,DEV12380,,True,,10.0,ind,LPT-12347,,login_success
IAM00017694,2026-08-30 00:00:00+00:00,EMP10772,  gagan.bhandari75  ,Operations,DEVICE_REGISTERED,mfa,172.16.67.189,VDR-10772,NA,,True,,10.0,PB,VDR-10772,,other
IAM00012175,2026-08-10 17:00:55+00:00,EMP12855,yahvi.sinha85,Operations,DEVICE_REGISTERED,PASSWORD,,WS-12855,DEV63952,,False,NA,7.0,Maharashtra,WS-12855,,other
IAM00005085,,EMP11128,PRATYUSH.DESHPANDE35,Hr Dept,LOGIN_SUCCESS,certificate,,vdr-11128,DEV74955,,Y,,29.0,DL,VDR-11128,,login_success
IAM00015937,2026-08-14 01:25:57+00:00,EMP11073,  rachit.shanker56  ,IT,failed logon,OTP,192.168.93.120,WS-11073,DEV46747,SID640009,False,expired password,8.0,Delhi,WS-11073,SID640009,login_failed
IAM00014647,2026-09-02 00:00:00+00:00,EMP11606,,Hr Dept,success_login,OTP,192.168.113.134,vdr-11606,DEV46187,SID655075,True,NA,1.0,PB,VDR-11606,SID655075,login_success
IAM00013711,2026-08-25 00:00:00+00:00,EMP10982,eta.aurora77,Ops Team,invalid_credentials,MFA,172.16.22.145,WS-10982,DEV90753,SID963153,True,NA,14.0,PB,WS-10982,SID963153,login_failed
IAM00006824,2026-08-22 20:42:20+00:00,EMP12909,,Support,LOGON_SUCCESS,biometric,192.168.200.100,WS_12909,,SID350264,True,,25.0,ind,WS-12909,SID350264,login_success
IAM00012954,2026-03-08 09:15:19+00:00,EMP11228,tanmayi.dhar12,HR,success_login,BIOMETRIC,172.16.191.156,ws-11228,DEV37259,SID314129,True,,76.0,DL,WS-11228,SID314129,login_success
IAM00016383,2026-08-01 09:05:14+00:00,EMP10602,sai.goda99,Procurement,Login Success,SSO,192.168.240.167,WS-10602,DEV97194,SID858959,yes,,68.0,remote,WS-10602,SID858959,other
IAM00012796,2026-08-16 00:00:00+00:00,EMP11542,warinder.thakur28,Operations,DEVICE_REGISTERED,MFA,,WS-11542,DEV26136,,True,,12.0,PB,WS-11542,,other
IAM00014402,2026-08-31 07:54:01+00:00,EMP11292,harsh.sem7,Business Sales,LOGIN_FAILED,BIOMETRIC,,,DEV74920,,0,,12.0,ind,VDR-11292,,other
IAM00002428,2026-09-02 14:09:35+00:00,EMP10119,orinder.sarraf83,Information Technology,LOGON_SUCCESS,Certificate,,WS-10119,,SID713576,True,,10.0,IN,WS-10119,SID713576,login_success
IAM00005228,,EMP11841,GAURAV.GALA79,IT,MFA_FAILED,OTP,176.85.148.171,LPT-11841,DEV61231,,False,timeout,99.0,UNKNOWN,LPT-11841,,mfa_failure
IAM00012984,2026-08-21 00:00:00+00:00,EMP12800,pooja.sani57,Support,invalid_credentials,password,171.126.75.16,LPT-12800,DEV61346,,Y,OTP expired,94.0,ind,LPT-12800,,login_failed
IAM00012024,,EMP11724,,R&D,Successful Login,password,,WS-11724,DEV70015,SID732203,Y,,51.0,Maharashtra,WS-11724,SID732203,login_success
IAM00017607,2026-08-30 10:19:57+00:00,EMP11310,GANGA.JOSHI21,Legal,Successful Login,Certificate,,LPT-11310,DEV21274,SID774539,True,,96.0,UNKNOWN,LPT-11310,SID774539,login_success
IAM00019312,2026-03-09 05:22:33+00:00,EMP12945,ekapad_dass17,Compliance,LOGIN_SUCCESS,SSO,,,DEV86618,SID983621,True,,89.0,UNKNOWN,VDR-12945,SID983621,login_success
IAM00001593,2026-08-06 08:37:14+00:00,EMP10737,  ayaan.mangat29  ,HR,success_login,otp,223.231.193.98,ws-10737,,SID444524,Y,,,IN,WS-10737,SID444524,login_success
IAM00000269,2026-08-21 00:00:00+00:00,EMP10400,hemang.rana70,Legal Dept,Login Success,otp,,WS-10400.corp.local,DEV58418,SID332314,N,NA,12.0,ind,WS-10400,SID332314,other
IAM00007532,2026-08-04 07:46:07+00:00,EMP10387,,Purchase,FAILED_LOGIN,biometric,192.168.121.163,VDR-10387,DEV87194,,False,,15.0,,VDR-10387,,login_failed
IAM00004941,2026-09-01 20:27:09+00:00,EMP12579,  balveer.nair93  ,It Dept,AUTH_FAILED,otp,,vdr-12579,DEV22006,SID-462521,False,,10.0,Punjab,VDR-12579,SID462521,login_failed
IAM00019908,,EMP12516,dakshesh.agate15,HR,Successful Login,BIOMETRIC,,,DEV61496,,no,,,UNKNOWN,LPT-12516,,login_success
IAM00011894,2026-08-23 17:06:42+00:00,EMP10044,gopal_lala36,Human Resource,LOGON_SUCCESS,certificate,,VDR_10044,DEV76768,SID197489,True,,96.0,,VDR-10044,SID197489,login_success
IAM00008150,2026-09-04 19:34:05+00:00,EMP11569,LAKSHIT.DUTT68,Fin,success_login,PASSWORD,172.16.40.30,LPT-11569,DEV99180,SID205376,0,NA,,ind,LPT-11569,SID205376,login_success
IAM00015882,,EMP11476,chameli.bajwa81,R&D,Successful Login,sso,172.16.12.91,LPT-11476.corp.local,DEV37204,SID525997,1,NA,100.0,Delhi,LPT-11476,SID525997,login_success
IAM00015596,,EMP12809,saanvi_prabhu62,Marketing Dept,LOGON_SUCCESS,Certificate,172.16.9.128,WS_12809,DEV48832,SID-499901,True,NA,41.0,ind,WS-12809,SID499901,login_success
IAM00014995,,EMP11005,xalak.gill58,Customer Care,Login Failed,BIOMETRIC,113.45.109.151,,NA,,N,MFA failed,,UNKNOWN,LPT-11005,,login_failed
IAM00006202,2026-08-24 11:05:00+00:00,EMP12181,hemal.kohli58,Marketing Dept,LOGON_SUCCESS,PASSWORD,172.16.86.134,VDR-12181,DEV74389,SID896071,True,NA,80.0,India,VDR-12181,SID896071,login_success
IAM00005454,2026-08-25 22:26:04+00:00,EMP10936,chatura.sengupta49,R&D,LOGIN_SUCCESS,MFA,,LPT-10936,DEV76160,,True,,82.0,India,LPT-10936,,login_success
IAM00013898,2026-08-15 10:23:30+00:00,EMP11665,oni.goda48,Human Resource,SSO_SUCCESS,SSO,192.168.8.26,VDR-11665,DEV49335,,Y,NA,25.0,DL,VDR-11665,,login_success
IAM00002211,2026-08-08 13:03:05+00:00,EMP11549,nidhi.chada17,Call Center,success_login,sso,,vdr-11549,NA,,True,,9.0,Delhi,VDR-11549,,login_success
IAM00011954,2026-08-24 00:00:00+00:00,EMP12167,isaiah.salvi78,IT,SSO_SUCCESS,PASSWORD,192.168.237.235,LPT-12167,DEV58434,SID938862,False,,,ind,LPT-12167,SID938862,login_success
IAM00008212,2026-09-08 00:00:00+00:00,EMP10297,simon.dara84,Supply Chain,SSO_SUCCESS,otp,,WS-10297.corp.local,DEV89064,SID824429,1,,67.0,UNKNOWN,WS-10297,SID824429,login_success
IAM00015794,2026-08-10 05:57:11+00:00,EMP12017,abdul.anne24,Sales,FAILED_LOGIN,Certificate,,VDR-12017,NA,,N,expired password,8.0,,VDR-12017,,login_failed
IAM00005025,2026-04-09 20:38:36+00:00,EMP10677,aashi.nadig72,Cs,Login Success,OTP,,VDR-10677,,,True,,90.0,Delhi,VDR-10677,,other
IAM00015310,2026-09-05 00:00:00+00:00,EMP10838,DAMYANTI.DASGUPTA60,Finance,PRIVILEGE_ESCALATION_REQUEST,PASSWORD,172.16.232.239,VDR-10838,,,True,,,,VDR-10838,,other
IAM00010264,2026-08-17 22:16:41+00:00,EMP10074,urvi.sastry42,Finance,LOGON_SUCCESS,PASSWORD,172.16.38.72,WS-10074,DEV43862,SID794743,Y,,82.0,IN,WS-10074,SID794743,login_success
IAM00004109,2026-08-03 18:02:39+00:00,EMP12918,nitara.gulati69,Business Sales,LOGIN_SUCCESS,certificate,,WS-12918.corp.local,,SID264803,True,,59.0,,WS-12918,SID264803,login_success
IAM00014459,2026-08-18 12:21:00+00:00,EMP10644,janani.rajagopalan6,Cs,AUTH_FAILED,password,192.168.160.128,VDR-10644,NA,,False,bad token,87.0,IN,VDR-10644,,login_failed
IAM00008585,,EMP11190,  yuvraj.mistry78  ,Support,Successful Login,sso,192.168.236.60,lpt-11190,DEV54436,SID488538,Y,,58.0,India,LPT-11190,SID488538,login_success
IAM00016081,2026-08-08 00:00:00+00:00,EMP10190,anjali.ganesan67,Brand Team,LOGIN_SUCCESS,SSO,,WS-10190.corp.local,DEV20345,,True,,100.0,Delhi,WS-10190,,login_success
IAM00015129,2026-08-18 05:06:38+00:00,EMP10251,aarini.memon10,It Support,LOGIN_SUCCESS,mfa,,VDR_10251,DEV18357,SID110341,True,,10.0,,VDR-10251,SID110341,login_success
IAM00005497,2026-08-19 06:39:44+00:00,EMP12740,jasmit.madan30,R&D,LOGIN_FAILED,BIOMETRIC,,VDR_12740,DEV10796,SID-835252,no,,23.0,,VDR-12740,SID835252,other
IAM00005649,2026-08-21 00:45:54+00:00,EMP12066,david.sampath85,Support,Login Success,OTP,172.16.218.243,LPT-12066,DEV61445,SID605350,Y,,38.0,ind,LPT-12066,SID605350,other
IAM00002873,2026-08-27 22:26:15+00:00,EMP12782,harsh.patla58,Procurement,invalid_credentials,otp,172.16.166.240,LPT_12782,,,1,bad token,6.0,Punjab,LPT-12782,,login_failed
IAM00007046,2026-09-09 08:34:00+00:00,EMP11114,anamika_iyengar53,Ops Team,success_login,sso,,LPT-11114,DEV20052,,False,,37.0,Punjab,LPT-11114,,login_success
IAM00010666,2026-09-02 16:51:00+00:00,EMP10609,bhavya.oza34,Operations Dept,failed logon,Certificate,192.168.3.243,LPT-10609,DEV43586,SID937598,False,invalid credentials,10.0,UNKNOWN,LPT-10609,SID937598,login_failed
IAM00014436,2026-02-09 08:19:46+00:00,EMP11658,abha_baria81,IT,failed logon,sso,172.16.178.111,LPT-11658,DEV21239,,True,timeout,58.0,IN,LPT-11658,,login_failed
IAM00012218,2026-08-11 00:00:00+00:00,EMP12144,krishna.gala53,Mkt,AUTH_SUCCESS,password,101.239.115.20,LPT-12144,,SID631070,True,,100.0,remote,LPT-12144,SID631070,login_success
IAM00018780,2026-08-25 10:46:27+00:00,EMP11435,KALPIT.DAS34,Rd,LOGIN_SUCCESS,MFA,,WS-11435,,,True,,52.0,,WS-11435,,login_success
IAM00000175,2026-08-03 03:09:58+00:00,EMP11324,yash.rattan31,Sales Dept,success_login,MFA,172.16.167.110,LPT-11324,DEV39769,SID393458,True,,80.0,Maharashtra,LPT-11324,SID393458,login_success
IAM00014902,2026-08-04 03:26:34+00:00,EMP10770,ryan.goel27,Support,LOGON_SUCCESS,password,151.183.131.68,ws-10770,DEV99443,SID616754,yes,,99.0,India,WS-10770,SID616754,login_success
IAM00002843,2026-08-18 08:16:57+00:00,EMP11991,HARSH.TALWAR88,Finance,FAILED_LOGIN,biometric,,VDR-11991,DEV51116,,True,account locked,80.0,remote,VDR-11991,,login_failed
IAM00011568,2026-08-23 00:00:00+00:00,EMP11001,AARUSH.PRASHAD25,Purchase,ACCOUNT_LOCK,BIOMETRIC,,VDR-11001,DEV81188,,1,,14.0,Maharashtra,VDR-11001,,other
IAM00003984,2026-08-03 10:06:50+00:00,EMP10614,radha.dash90,Sales Dept,AUTH_SUCCESS,PASSWORD,,VDR-10614.corp.local,DEV61495,SID298600,False,,80.0,UNKNOWN,VDR-10614,SID298600,login_success
IAM00004498,2026-08-28 00:00:00+00:00,EMP12064,  nathaniel.deep45  ,Innovation,failed logon,sso,,WS-12064,,SID292253,False,WRONG PASSWORD,7.0,ind,WS-12064,SID292253,login_failed
IAM00005313,,EMP11354,vedika.de89,Business Sales,LOGON_SUCCESS,sso,,WS-11354,DEV57432,SID620066,yes,,12.0,Punjab,WS-11354,SID620066,login_success
IAM00007247,2026-08-03 10:29:00+00:00,EMP10872,VANYA.UPADHYAY82,Innovation,AUTH_FAILED,mfa,,LPT-10872,DEV17152,SID439900,False,NA,64.0,India,LPT-10872,SID439900,login_failed
IAM00009326,2026-08-02 01:14:00+00:00,EMP10819,oni.wable49,Procurement,SSO_SUCCESS,SSO,172.16.28.170,WS_10819,DEV91522,SID286993,0,,90.0,IN,WS-10819,SID286993,login_success
IAM00002441,2026-08-23 00:00:00+00:00,EMP10649,  tejas.narula94  ,Customer Care,Login Success,OTP,159.39.194.176,WS-10649,DEV82134,SID805034,True,,78.0,DL,WS-10649,SID805034,other
IAM00019892,2026-08-20 18:30:47+00:00,EMP10834,warda.rege61,Legal,SSO_SUCCESS,mfa,88.26.148.129,LPT_10834,DEV95398,SID500783,True,,89.0,ind,LPT-10834,SID500783,login_success
IAM00009471,2026-08-21 03:43:49+00:00,EMP12937,  turvi.garg83  ,Supply Chain,MFA_ENROLLMENT,MFA,172.16.60.38,LPT-12937,DEV25279,,yes,,84.0,India,LPT-12937,,other
IAM00012709,2026-09-02 05:28:30+00:00,EMP10434,wyatt.narang58,Marketing Dept,LOGON_FAILURE,MFA,,lpt-10434,DEV85534,,N,expired password,28.0,remote,LPT-10434,,login_failed
IAM00003339,2026-08-26 16:52:47+00:00,EMP11164,LAKSH.SWAMY43,People Team,LOGON_SUCCESS,Certificate,87.234.115.210,LPT-11164,DEV89233,SID975946,Y,,100.0,,LPT-11164,SID975946,login_success
IAM00001511,2026-09-05 00:01:00+00:00,EMP11200,xiti.sem41,Operations Dept,LOGON_SUCCESS,password,132.128.169.207,LPT-11200,DEV72419,SID896073,True,NA,51.0,Delhi,LPT-11200,SID896073,login_success
IAM00004367,2026-09-05 18:49:20+00:00,EMP10860,alexander.d’alia12,Ops Team,success_login,BIOMETRIC,172.16.197.165,LPT-10860.corp.local,DEV11850,SID717363,True,,24.0,DL,LPT-10860,SID717363,login_success
IAM00004188,2026-08-19 18:58:40+00:00,EMP10612,omya.ram43,Operations,SSO_SUCCESS,sso,77.12.31.163,LPT-10612,DEV39716,SID532059,True,,,Delhi,LPT-10612,SID532059,login_success
IAM00017421,2026-09-09 15:02:48+00:00,EMP12262,damyanti.lal3,It Dept,Login Success,MFA,192.168.82.104,WS-12262,NA,SID509344,True,NA,60.0,,WS-12262,SID509344,other
IAM00015118,,EMP11583,HEMANG.BANSAL35,Human Resource,AUTH_FAILED,password,,,DEV84136,,False,timeout,5.0,India,VDR-11583,,login_failed
IAM00012035,2026-08-26 20:11:49+00:00,EMP12776,ABEER.BHATT30,It Dept,AUTH_FAILED,MFA,,VDR-12776,NA,,no,,100.0,Delhi,VDR-12776,,login_failed
IAM00005023,2026-08-31 09:35:00+00:00,EMP10435,triveni.palla12,Fin,SSO_SUCCESS,SSO,90.64.244.179,VDR-10435,NA,,True,,17.0,PB,VDR-10435,,login_success
IAM00002483,2026-08-29 03:55:04+00:00,EMP12196,  vedika.loke72  ,Sales,success_login,password,,LPT_12196,DEV78349,SID537019,True,,64.0,India,LPT-12196,SID537019,login_success
IAM00017873,2026-09-07 11:51:02+00:00,EMP10508,nandini.kade65,IT,failed logon,sso,55.157.115.230,WS-10508,,,1,invalid credentials,11.0,remote,WS-10508,,login_failed
IAM00016324,2026-08-07 14:06:44+00:00,EMP11218,karan.goda65,Marketing,LOGON_FAILURE,Certificate,,WS-11218,DEV50291,SID723572,False,bad token,91.0,ind,WS-11218,SID723572,login_failed
IAM00015387,2026-08-09 00:00:00+00:00,EMP10831,,Operations,MFA_FAILED,certificate,172.16.209.29,WS-10831,,,False,,69.0,ind,WS-10831,,mfa_failure
IAM00014892,2026-08-23 05:02:43+00:00,EMP12818,  henry.nori8  ,Sales,success_login,certificate,,WS-12818.corp.local,DEV27728,SID468333,True,,47.0,Delhi,WS-12818,SID468333,login_success
IAM00001315,,EMP11812,zinal.varty46,Procurement,LOGON_SUCCESS,MFA,156.21.64.17,VDR-11812,DEV63110,SID191507,1,,83.0,India,VDR-11812,SID191507,login_success
IAM00003757,2026-08-30 22:03:09+00:00,EMP10116,wahab.bir90,Marketing,failed logon,MFA,213.0.128.107,VDR-10116,,,no,,20.0,Maharashtra,VDR-10116,,login_failed
IAM00007513,2026-08-14 03:31:19+00:00,EMP11801,  ekiya.jaggi5  ,Compliance,Login Success,password,,lpt-11801,DEV21792,SID806520,True,,61.0,remote,LPT-11801,SID806520,other
IAM00000363,,EMP12420,fitan_natarajan6,It Dept,ACCOUNT_LOCK,BIOMETRIC,172.16.0.107,,DEV39419,,True,NA,2.0,PB,VDR-12420,,other
IAM00006219,2026-08-10 00:00:00+00:00,EMP11454,meera.kaur84,Accounts,Login Success,sso,172.16.140.118,WS-11454,DEV50775,SID839578,False,,2.0,remote,WS-11454,SID839578,other
IAM00009792,2026-08-29 20:43:22+00:00,EMP10436,omkaar_pau69,Sales,success_login,certificate,192.168.224.59,WS-10436,NA,SID525918,True,,70.0,ind,WS-10436,SID525918,login_success
IAM00015558,2026-08-18 22:48:45+00:00,EMP12993,omaja.mann4,Legal,failed logon,mfa,172.16.88.12,LPT-12993,DEV53075,,False,NA,32.0,Maharashtra,LPT-12993,,login_failed
IAM00007082,2026-02-08 22:11:42+00:00,EMP10098,maya.yadav97,R&D,AUTH_SUCCESS,mfa,192.168.208.164,LPT-10098,DEV36680,SID426938,no,NA,66.0,India,LPT-10098,SID426938,login_success
IAM00000824,2026-08-31 02:10:58+00:00,EMP12207,YUTIKA.DUGAR86,Compliance,success_login,OTP,167.85.101.248,,DEV19676,SID779149,True,,100.0,Delhi,LPT-12207,SID779149,login_success
IAM00006891,2026-08-22 06:09:20+00:00,EMP10044,gopal.lala36,Human Resource,LOGON_FAILURE,otp,,VDR-10044,DEV76768,,False,wrong_password,92.0,,VDR-10044,,login_failed
IAM00003036,2026-08-15 00:00:00+00:00,EMP10746,oviya.acharya25,HR,invalid_credentials,MFA,,WS-10746,DEV75210,,N,wrong_password,68.0,DL,WS-10746,,login_failed
IAM00017621,2026-09-03 05:05:00+00:00,EMP11156,ria.srivastava51,Procurement,LOGIN_FAILED,BIOMETRIC,172.16.172.107,LPT-11156,DEV19443,,N,bad token,23.0,IN,LPT-11156,,other
IAM00004247,2026-08-29 09:19:23+00:00,EMP12951,urvi.golla88,Rd,MFA_FAILED,OTP,,LPT_12951,DEV29505,,True,bad token,50.0,,LPT-12951,,mfa_failure
IAM00018418,2026-08-18 23:25:08+00:00,EMP10577,  divya.lalla88  ,Brand Team,AUTH_FAILED,mfa,172.16.139.8,VDR-10577,DEV79722,,False,NA,79.0,Maharashtra,VDR-10577,,login_failed
IAM00017062,2026-08-14 16:24:33+00:00,EMP12640,RAJESHRI.TRIVEDI41,Brand Team,success_login,OTP,,LPT-12640,DEV34341,SID783564,1,,1.0,India,LPT-12640,SID783564,login_success
IAM00002407,,EMP10052,anirudh.ramanathan31,Mktg,failed logon,sso,188.63.38.109,lpt-10052,DEV29313,,False,expired password,89.0,remote,LPT-10052,,login_failed
IAM00004259,2026-08-24 16:21:27+00:00,EMP11701,  aarav.malhotra46  ,Procurement Team,Login Failed,MFA,149.88.74.77,LPT-11701,,SID912899,True,bad token,56.0,ind,LPT-11701,SID912899,login_failed
IAM00011239,2026-08-07 10:38:25+00:00,EMP11205,mitali.tandon54,R&D,AUTH_SUCCESS,otp,,VDR-11205,DEV31061,SID916631,yes,,9.0,PB,VDR-11205,SID916631,login_success
IAM00002935,2026-08-19 00:37:44+00:00,EMP11005,xalak.gill58,Call Center,invalid_credentials,otp,,LPT-11005,DEV85695,SID-654455,0,NA,100.0,Punjab,LPT-11005,SID654455,login_failed
IAM00019903,2026-08-15 10:12:52+00:00,EMP11817,brinda.iyer33,R&D,SESSION_TERMINATED,biometric,,VDR-11817,DEV70975,,0,,2.0,Punjab,VDR-11817,,other
IAM00005394,2026-09-03 23:14:33+00:00,EMP11828,maanas.madan34,R&D,AUTH_SUCCESS,MFA,,WS_11828,DEV31706,,1,,70.0,,WS-11828,,login_success
IAM00016527,2026-08-24 15:45:03+00:00,EMP11076,bina.rana72,Legal,SESSION_TERMINATED,mfa,,WS-11076.corp.local,DEV25163,,True,,88.0,Maharashtra,WS-11076,,other
IAM00019217,2026-08-28 19:11:36+00:00,EMP12497,ethan.dave63,Operations,LOGON_SUCCESS,OTP,,VDR-12497,DEV26569,SID426699,True,NA,57.0,Punjab,VDR-12497,SID426699,login_success
IAM00002373,2026-08-08 03:09:36+00:00,EMP11095,nicholas.sur69,Support,MFA_ENROLLMENT,BIOMETRIC,,VDR-11095,NA,,True,,100.0,,VDR-11095,,other
IAM00007015,2026-08-04 08:10:10+00:00,EMP12132,daksha.ratti52,Marketing Dept,SSO_SUCCESS,BIOMETRIC,192.168.149.102,LPT-12132,NA,SID992060,Y,,100.0,Maharashtra,LPT-12132,SID992060,login_success
IAM00013589,,EMP12291,bina.sem68,Business Sales,LOGON_SUCCESS,mfa,172.16.199.157,LPT-12291,DEV44559,SID587149,yes,NA,46.0,DL,LPT-12291,SID587149,login_success
IAM00011421,2026-09-07 23:40:52+00:00,EMP10727,kabir.sampath9,Cs,MFA_FAILED,SSO,,WS-10727,,,no,timeout,73.0,UNKNOWN,WS-10727,,mfa_failure
IAM00004494,2026-09-04 10:26:00+00:00,EMP10240,JALSA.BHATTI59,Brand Team,AUTH_SUCCESS,BIOMETRIC,,VDR-10240.corp.local,DEV54185,SID920924,Y,,78.0,Maharashtra,VDR-10240,SID920924,login_success
IAM00010797,2026-08-07 11:25:01+00:00,EMP10473,ZARNA.LALLA38,Operations,SSO_SUCCESS,mfa,172.16.181.6,VDR-10473,DEV33306,SID911504,True,NA,26.0,IN,VDR-10473,SID911504,login_success
IAM00012804,2026-08-30 00:00:00+00:00,EMP12350,  chatura.chowdhury52  ,IT,Login Success,sso,168.53.66.60,,DEV38261,,True,,26.0,IN,WS-12350,,other
IAM00015257,2026-06-09 13:45:03+00:00,EMP12241,charvi_khare49,Marketing,ACCOUNT_UNLOCK,password,,VDR-12241,DEV16217,,False,NA,20.0,Maharashtra,VDR-12241,,other
IAM00010196,2026-08-23 01:07:37+00:00,EMP11370,eiravati.devi70,Support,Login Success,PASSWORD,159.178.86.13,WS-11370,DEV13378,SID580014,N,,36.0,Punjab,WS-11370,SID580014,other
IAM00015229,2026-08-10 00:00:00+00:00,EMP11344,zayyan.krishnan75,Operations,invalid_credentials,otp,192.168.113.132,VDR-11344,DEV39878,,True,bad token,7.0,Punjab,VDR-11344,,login_failed
IAM00013690,2026-08-06 05:13:51+00:00,EMP11046,falan.gandhi55,People Team,Login Success,PASSWORD,,vdr-11046,,SID753458,True,,45.0,IN,VDR-11046,SID753458,other
IAM00011341,2026-09-03 00:00:00+00:00,EMP10968,raksha_johal11,Procurement,LOGIN_SUCCESS,Certificate,49.252.245.99,LPT-10968,DEV65550,,True,NA,10.0,,LPT-10968,,login_success
IAM00005949,2026-08-14 22:42:31+00:00,EMP10217,balvan.shere52,IT,MFA_FAILED,SSO,,LPT-10217,DEV57516,SID-871474,False,MFA failed,38.0,Punjab,LPT-10217,SID871474,mfa_failure
IAM00000461,2026-08-20 00:00:00+00:00,EMP10800,naveen.bains15,Finance,Login Success,OTP,181.49.254.14,WS-10800,DEV50838,SID127419,yes,,86.0,ind,WS-10800,SID127419,other
IAM00006610,2026-08-13 13:37:00+00:00,EMP11405,,Brand Team,MFA_FAILED,SSO,,VDR-11405,DEV58710,SID130258,no,bad token,85.0,,VDR-11405,SID130258,mfa_failure
IAM00016379,2026-09-04 19:47:00+00:00,EMP12599,zayan.bhagat19,Finance,LOGIN_SUCCESS,sso,18.20.121.250,WS-12599,DEV37456,SID638224,True,,4.0,UNKNOWN,WS-12599,SID638224,login_success
IAM00015581,2026-08-11 01:19:22+00:00,EMP10596,wishi.dixit15,HR,LOGON_SUCCESS,certificate,172.16.128.91,,DEV15737,SID348584,True,,23.0,PB,,SID348584,login_success
IAM00004714,2026-08-25 00:00:00+00:00,EMP11740,faris.chowdhury96,Finance,LOGIN_SUCCESS,password,192.168.235.203,LPT-11740,DEV61950,SID795738,False,,100.0,remote,LPT-11740,SID795738,login_success
IAM00014970,2026-08-20 22:40:12+00:00,EMP12117,TIMOTHY.YADAV52,Compliance,AUTH_SUCCESS,mfa,,WS-12117,DEV53297,SID961053,True,,24.0,UNKNOWN,WS-12117,SID961053,login_success
IAM00003363,,EMP12901,advay.jayaraman98,Legal Dept,LOGIN_FAILED,mfa,208.211.208.82,WS-12901,DEV81061,,yes,NA,67.0,Delhi,WS-12901,,other
IAM00006658,2026-09-09 13:13:00+00:00,EMP10964,bahadurjit.ramanathan73,Sales,Login Success,Certificate,172.16.96.51,WS-10964,DEV35146,SID686592,True,,73.0,remote,WS-10964,SID686592,other
IAM00000032,2026-08-09 00:00:00+00:00,EMP11959,  nathaniel.das13  ,R&D,FAILED_LOGIN,certificate,183.174.61.215,WS-11959,DEV82423,SID205344,no,NA,79.0,IN,WS-11959,SID205344,login_failed
IAM00019473,2026-08-16 10:32:32+00:00,EMP12603,  gautam.dass68  ,Finance,Successful Login,BIOMETRIC,102.224.252.239,LPT-12603,,SID650867,True,NA,48.0,UNKNOWN,LPT-12603,SID650867,login_success
IAM00004237,2026-09-09 00:00:00+00:00,EMP10802,panini.gokhale89,Finance,SSO_SUCCESS,password,197.250.94.38,LPT-10802,DEV37504,SID420468,True,NA,36.0,PB,LPT-10802,SID420468,login_success
IAM00010472,2026-08-26 00:00:00+00:00,EMP10478,aachal.mani50,Business Sales,LOGON_SUCCESS,BIOMETRIC,,VDR-10478.corp.local,NA,SID858474,Y,,24.0,ind,VDR-10478,SID858474,login_success
