log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,hostname_norm,session_id_norm
FW000000455,2026-08-27 13:17:46+00:00,WS-10232,192.168.178.225,,3306.0,,tcp,deny,23.0,44312282.0,SID405513,True,block_tor_exit,Russia,WS-10232,SID405513
FW000010216,,VDR-10510,192.168.134.101,35.234.88.237,1433.0,443.0,tcp,allow,46134411.0,10351179.0,SID-245981,False,ALLOW_WEB,China,VDR-10510,SID245981
FW000027836,2026-08-18 05:29:53+00:00,ws-11342,192.168.163.94,90.62.244.12,3389.0,,TCP/6,allow,42.0,46039666.0,SID317637,False,BLOCK_EXTERNAL_RDP,CN,WS-11342,SID317637
FW000006959,,VDR-10033,134.242.24.214,,443.0,8443.0,tcp,allow,34053978.0,40135037.0,SID672259,False,DENY_TELNET,ind,VDR-10033,SID672259
FW000000165,2026-08-20 02:40:38+00:00,LPT-10011,62.164.58.66,20.182.163.166,25.0,,tcp,deny,45563965.0,43002110.0,SID565498,False,MONITOR_DB_ACCESS,Russia,LPT-10011,SID565498
FW000012045,2026-09-04 09:31:00+00:00,LPT-11070.corp.local,,172.16.116.102,3389.0,445.0,TCP,allow,33650390.0,14018122.0,SID558361,False,block_tor_exit,IN,LPT-11070,SID558361
FW000006741,,VDR-10502.corp.local,62.25.197.15,,,,17,allow,11586204.0,32895852.0,,True,allow_office_apps,unknown,VDR-10502,
FW000000183,2026-09-09 20:51:08+00:00,VDR-11610,172.16.52.185,,,,17,deny,3885987.0,35369.0,SID274769,False,ALLOW_INTERNAL_DNS,unknown,VDR-11610,SID274769
FW000023557,2026-08-15 00:00:00+00:00,LPT-11335,,145.161.254.170,,3306.0,udp,allow,,13.0,SID262149,False,ALLOW_INTERNAL_DNS,Russia,LPT-11335,SID262149
FW000016329,2026-08-16 00:00:00+00:00,LPT-10197,192.168.192.215,149.4.147.215,135.0,3306.0,UDP/17,allow,,11812543.0,SID559632,False,UNKNOWN,,LPT-10197,SID559632
FW000016186,2026-09-05 00:00:00+00:00,VDR-12362.corp.local,,192.168.143.33,,80.0,17,deny,13.0,24857821.0,SID255561,False,MONITOR_DB_ACCESS,,VDR-12362,SID255561
FW000019603,2026-08-02 12:12:00+00:00,LPT-10104,,,,,TCP/6,allow,41273333.0,21750776.0,SID603724,False,ALLOW_INTERNAL_DNS,Russia,LPT-10104,SID603724
FW000003184,2026-08-13 05:17:57+00:00,VDR-11954,,172.16.217.43,8443.0,443.0,6,deny,34170577.0,18623340.0,SID978974,False,UNKNOWN,US,VDR-11954,SID978974
FW000029713,2026-09-08 12:04:03+00:00,LPT-11917,,,,3389.0,17,allow,32950381.0,,,False,UNKNOWN,India,LPT-11917,
FW000008292,2026-08-20 11:03:21+00:00,LPT-10872,,132.110.86.45,53.0,8443.0,TCP,deny,36069498.0,35.0,SID175422,False,UNKNOWN,RU,LPT-10872,SID175422
FW000022086,2026-08-30 00:00:00+00:00,ws-11342,207.137.68.141,172.16.57.42,443.0,25.0,tcp,deny,42039203.0,,sid279289,False,ALLOW_INTERNAL_DNS,unknown,WS-11342,SID279289
FW000017770,2026-09-08 22:56:00+00:00,LPT-11476,,66.250.99.76,,,tcp,allow,9079049.0,19156939.0,,False,allow_office_apps,United States,LPT-11476,
FW000003743,2026-08-24 18:33:25+00:00,LPT-10131,,114.2.99.138,,3306.0,tcp,allow,31083486.0,36840581.0,SID727213,False,DENY_TELNET,RU,LPT-10131,SID727213
FW000006357,2026-08-31 00:00:00+00:00,lpt-12691,172.16.103.180,,135.0,22.0,TCP,deny,24910883.0,21.0,SID649514,False,DENY_TELNET,unknown,LPT-12691,SID649514
FW000010664,2026-09-01 08:05:34+00:00,LPT-12805,172.16.168.175,30.4.113.80,1433.0,,UDP/17,allow,38635.0,36205556.0,SID229768,False,block_tor_exit,IN,LPT-12805,SID229768
FW000020093,,LPT-12186,,,,,6,allow,30214091.0,9401482.0,SID936999,False,UNKNOWN,RU,LPT-12186,SID936999
FW000009026,2026-04-09 12:44:48+00:00,vdr-11889,172.16.131.41,,,1433.0,TCP/6,allow,34626986.0,31985048.0,SID-118419,False,block_tor_exit,,VDR-11889,SID118419
FW000007863,2026-08-22 00:25:56+00:00,WS-11022,,,25.0,,udp,deny,44625851.0,45.0,SID849409,False,ALLOW_WEB,US,WS-11022,SID849409
FW000004788,2026-08-15 11:36:15+00:00,VDR-12976,192.168.153.153,115.9.4.115,445.0,8443.0,tcp,deny,14.0,24380734.0,SID659646,False,ALLOW_WEB,,VDR-12976,SID659646
FW000007088,2026-09-09 00:12:17+00:00,WS-12642.corp.local,,,80.0,22.0,6,allow,,26873883.0,SID448473,False,block_tor_exit,US,WS-12642,SID448473
FW000009900,2026-08-15 05:20:18+00:00,VDR-12865,192.168.16.253,,3306.0,8080.0,TCP,allow,20391380.0,25366360.0,SID930236,False,,ind,VDR-12865,SID930236
FW000000255,2026-08-11 11:35:25+00:00,LPT-11062,172.16.33.198,11.216.63.222,,3389.0,6,allow,38220324.0,1.0,,False,ALLOW_INTERNAL_DNS,ind,LPT-11062,
FW000025811,2026-08-04 20:25:16+00:00,,,,53.0,,TCP/6,deny,19.0,41927162.0,,False,ALLOW_INTERNAL_DNS,,,
FW000027767,2026-08-22 04:28:00+00:00,WS-10849,,104.190.246.111,3306.0,1433.0,TCP/6,allow,40145444.0,21.0,SID416200,True,ALLOW_INTERNAL_DNS,CN,WS-10849,SID416200
FW000022334,2026-08-13 23:46:28+00:00,lpt-10286,192.168.32.94,130.221.10.84,135.0,,TCP/6,allow,42.0,32.0,,False,BLOCK_EXTERNAL_RDP,China,LPT-10286,
FW000004475,,vdr-11345,,,3389.0,,6,allow,46440155.0,6179712.0,,False,,RU,VDR-11345,
FW000018908,2026-08-15 13:15:00+00:00,VDR-10528,192.168.224.180,172.16.44.179,,8080.0,UDP/17,allow,14655977.0,40938952.0,SID371440,False,allow_office_apps,,VDR-10528,SID371440
FW000010612,2026-08-08 13:04:21+00:00,lpt-12407,192.168.129.155,26.197.6.66,443.0,,TCP,allow,29535716.0,31.0,SID222445,False,block_tor_exit,,LPT-12407,SID222445
FW000018090,2026-08-25 18:58:00+00:00,vdr-10421,95.140.186.108,,445.0,80.0,17,allow,,17044790.0,SID-300225,False,allow_office_apps,unknown,VDR-10421,SID300225
FW000029644,2026-11-08 23:59:37+00:00,lpt-12083,192.168.98.165,164.87.173.195,8080.0,3306.0,UDP/17,deny,14549161.0,358850.0,,False,DENY_TELNET,US,LPT-12083,
FW000012280,2026-08-28 04:14:17+00:00,LPT-10483,,172.16.57.136,3306.0,53.0,tcp,allow,37673918.0,29675.0,,False,,RU,LPT-10483,
FW000022257,2026-09-09 19:47:46+00:00,WS_10826,,,135.0,3389.0,icmp,allow,40969990.0,31235150.0,SID845144,False,MONITOR_DB_ACCESS,ind,WS-10826,SID845144
FW000021001,2026-08-27 02:34:52+00:00,LPT-12761.corp.local,,128.28.149.110,135.0,53.0,TCP,deny,821034.0,6.0,SID125803,False,ALLOW_INTERNAL_DNS,,LPT-12761,SID125803
FW000022005,2026-08-25 08:47:00+00:00,WS-12204,,,,443.0,1,allow,37.0,,SID244308,False,UNKNOWN,ind,WS-12204,SID244308
FW000024266,2026-08-23 00:46:32+00:00,LPT-12796,,,,1433.0,TCP/6,deny,15960439.0,,,False,,CN,LPT-12796,
FW000008767,2026-08-19 05:27:19+00:00,WS-12224,192.168.51.233,,8080.0,3389.0,TCP/6,allow,24.0,22324955.0,SID586380,False,ALLOW_WEB,China,WS-12224,SID586380
FW000000934,2026-09-04 12:44:48+00:00,VDR-11556,172.16.45.59,,1433.0,443.0,6,deny,31127036.0,,SID255935,False,,RU,VDR-11556,SID255935
FW000018911,2026-08-18 00:00:00+00:00,ws-12682,,,80.0,443.0,TCP,deny,37.0,1028565.0,SID592232,False,UNKNOWN,Russia,WS-12682,SID592232
FW000024655,2026-08-09 06:11:38+00:00,VDR-10942,,23.124.81.168,445.0,25.0,UDP/17,allow,24577154.0,32.0,,False,block_tor_exit,RU,VDR-10942,
FW000012504,2026-08-04 15:08:54+00:00,LPT-10199,,35.112.93.80,,8443.0,TCP/6,deny,,18.0,SID895629,False,UNKNOWN,Russia,LPT-10199,SID895629
FW000015206,,LPT-10262,192.168.14.237,192.168.59.238,3389.0,25.0,6,allow,2697.0,43263687.0,SID709614,False,MONITOR_DB_ACCESS,ind,LPT-10262,SID709614
FW000025632,2026-08-23 09:20:19+00:00,lpt-12840,192.168.68.196,192.168.210.237,443.0,,6,allow,,45153790.0,,False,MONITOR_DB_ACCESS,CN,LPT-12840,
FW000011688,2026-08-02 19:35:31+00:00,LPT-11035,,,53.0,,17,allow,42666793.0,46259094.0,,False,,IN,LPT-11035,
FW000016516,2026-08-16 00:00:00+00:00,LPT-10374,205.210.247.115,,3389.0,25.0,TCP,allow,49.0,19915602.0,SID400671,False,block_tor_exit,unknown,LPT-10374,SID400671
FW000013641,2026-10-08 10:37:14+00:00,WS_11711,,172.16.211.200,1433.0,3389.0,TCP,allow,22609332.0,49982644.0,,False,UNKNOWN,,WS-11711,
FW000028068,2026-08-07 02:45:00+00:00,VDR-10502,195.205.245.64,,,3389.0,TCP,allow,44291.0,2963538.0,SID652736,False,,,VDR-10502,SID652736
FW000010202,2026-08-24 00:00:00+00:00,LPT-10859,,,135.0,8080.0,6,allow,34288138.0,35522854.0,SID322782,True,ALLOW_WEB,US,LPT-10859,SID322782
FW000026726,2026-08-21 00:00:00+00:00,WS-12724,,192.168.94.161,445.0,25.0,TCP,allow,4986359.0,9767847.0,SID168491,False,UNKNOWN,China,WS-12724,SID168491
FW000026575,2026-08-08 02:45:56+00:00,VDR-12570,,,53.0,22.0,6,allow,15338805.0,40864670.0,SID-133297,False,ALLOW_INTERNAL_DNS,China,VDR-12570,SID133297
FW000005643,2026-08-21 00:00:00+00:00,LPT-12291,,223.98.168.52,3389.0,1433.0,udp,allow,10.0,25379202.0,SID292538,False,DENY_TELNET,,LPT-12291,SID292538
FW000019710,2026-08-17 13:52:32+00:00,WS-12728,113.23.48.81,128.237.32.143,8443.0,3306.0,tcp,deny,7318308.0,,SID146003,False,block_tor_exit,,WS-12728,SID146003
FW000014724,2026-06-08 08:32:08+00:00,VDR-10715,172.16.0.124,192.168.251.99,25.0,25.0,6,allow,14470.0,45676.0,SID559413,False,allow_office_apps,Russia,VDR-10715,SID559413
FW000011067,2026-08-19 13:27:58+00:00,WS-12661,192.168.2.207,,,135.0,TCP/6,allow,22.0,43530.0,SID325036,False,,Russia,WS-12661,SID325036
FW000008263,2026-08-17 03:02:24+00:00,,172.16.79.66,63.161.113.212,8080.0,,TCP/6,allow,25.0,35047764.0,SID124059,False,MONITOR_DB_ACCESS,China,,SID124059
FW000001038,2026-08-23 00:00:00+00:00,WS-12873.corp.local,,90.232.249.199,8080.0,,tcp,allow,31662642.0,49656406.0,SID235414,False,,ind,WS-12873,SID235414
FW000028863,2026-09-03 21:32:00+00:00,LPT-11890.corp.local,20.71.214.201,172.16.60.120,,22.0,tcp,allow,35662719.0,22193951.0,,False,,ind,LPT-11890,
FW000025938,2026-09-07 22:39:59+00:00,VDR-10231,66.49.84.206,10.24.152.0,8080.0,,tcp,allow,42.0,29066722.0,SID324813,False,ALLOW_WEB,unknown,VDR-10231,SID324813
FW000004849,2026-08-22 00:00:00+00:00,vdr-12543,172.16.192.213,193.193.130.183,8080.0,135.0,6,allow,43714502.0,40586278.0,SID545951,True,MONITOR_DB_ACCESS,unknown,VDR-12543,SID545951
FW000005997,2026-08-22 01:00:06+00:00,LPT-12582,172.16.6.50,,8443.0,53.0,TCP,allow,31279009.0,35.0,SID-874000,False,,IN,LPT-12582,SID874000
FW000015745,2026-09-03 17:10:50+00:00,VDR-11611,,87.237.49.97,8443.0,445.0,udp,deny,10979016.0,34.0,SID602652,False,,Russia,VDR-11611,SID602652
FW000021279,2026-08-11 03:08:49+00:00,LPT-11904,172.16.162.32,,80.0,8080.0,tcp,allow,34515572.0,35.0,,False,ALLOW_WEB,RU,LPT-11904,
FW000003358,2026-08-10 00:00:00+00:00,LPT-12516,,,3389.0,,17,deny,35082358.0,34.0,SID174332,False,MONITOR_DB_ACCESS,,LPT-12516,SID174332
FW000004416,,,50.98.99.84,199.130.194.82,135.0,80.0,TCP/6,allow,33.0,11.0,SID925926,False,UNKNOWN,,,SID925926
FW000020439,2026-08-13 05:58:00+00:00,vdr-10057,,,22.0,,6,allow,8821415.0,46.0,SID354046,False,,CN,VDR-10057,SID354046
FW000029261,2026-05-09 02:39:17+00:00,WS-11186,,172.16.23.172,80.0,3389.0,UDP/17,deny,14166709.0,44327703.0,SID563625,False,MONITOR_DB_ACCESS,RU,WS-11186,SID563625
FW000003180,2026-09-06 00:00:00+00:00,lpt-12539,192.168.78.184,,3389.0,22.0,TCP/6,deny,33146852.0,13691415.0,SID766385,False,BLOCK_EXTERNAL_RDP,US,LPT-12539,SID766385
FW000017877,2026-09-07 17:02:00+00:00,lpt-10257,,,25.0,443.0,6,deny,17647.0,46712.0,SID775220,False,UNKNOWN,IN,LPT-10257,SID775220
FW000027735,,lpt-12505,66.108.151.58,192.168.159.39,25.0,,tcp,allow,27627358.0,,SID195048,False,block_tor_exit,China,LPT-12505,SID195048
FW000000953,2026-09-01 10:34:00+00:00,LPT-10815,192.168.14.41,172.16.222.125,8443.0,,TCP,deny,15.0,49.0,SID113718,True,UNKNOWN,,LPT-10815,SID113718
FW000014468,2026-08-12 00:00:00+00:00,ws-12828,172.16.131.108,,,,ping,allow,16533.0,28907781.0,SID513559,False,ALLOW_INTERNAL_DNS,China,WS-12828,SID513559
FW000021241,2026-09-02 15:52:17+00:00,VDR-12823,,205.126.22.230,25.0,22.0,TCP/6,deny,28.0,3.0,SID895950,True,BLOCK_EXTERNAL_RDP,China,VDR-12823,SID895950
FW000011264,2026-08-11 16:09:47+00:00,WS-10629,192.168.98.19,192.168.37.61,3306.0,,6,allow,,,SID481457,False,allow_office_apps,IN,WS-10629,SID481457
FW000003348,,WS-11049,10.76.117.0,186.142.175.14,53.0,8443.0,6,allow,23821696.0,21994371.0,SID302351,False,block_tor_exit,,WS-11049,SID302351
FW000007921,2026-02-08 17:34:11+00:00,LPT-11818,,,,445.0,TCP,deny,15.0,39781.0,SID625990,False,block_tor_exit,IN,LPT-11818,SID625990
FW000005001,2026-09-07 07:33:06+00:00,VDR-12801,,,,135.0,udp,deny,11425515.0,39231.0,,False,DENY_TELNET,Russia,VDR-12801,
FW000023870,2026-08-11 07:17:00+00:00,WS-12862,,192.168.170.142,135.0,22.0,TCP/6,allow,413385.0,40863780.0,SID562930,False,BLOCK_EXTERNAL_RDP,CN,WS-12862,SID562930
FW000028744,2026-08-26 03:20:54+00:00,LPT-11970,,,,135.0,tcp,deny,5.0,8144008.0,SID478436,False,,,LPT-11970,SID478436
FW000023678,2026-08-09 22:44:32+00:00,WS_11777,72.212.86.60,,80.0,25.0,ping,deny,,30506597.0,sid357919,False,DENY_TELNET,CN,WS-11777,SID357919
FW000019650,2026-08-31 09:38:03+00:00,lpt-11907,,192.168.223.218,,,UDP,allow,48166.0,9845403.0,SID671689,False,ALLOW_INTERNAL_DNS,unknown,LPT-11907,SID671689
FW000025653,2026-08-27 18:38:00+00:00,vdr-10778,,,135.0,22.0,TCP,allow,861.0,24868521.0,,False,,United States,VDR-10778,
FW000028587,2026-09-07 19:07:21+00:00,WS-12036,,,,135.0,6,allow,56337.0,,SID558055,False,,,WS-12036,SID558055
FW000009076,2026-08-07 00:00:00+00:00,WS-10823,192.168.109.19,192.168.108.89,80.0,22.0,UDP/17,allow,12536.0,25539.0,SID-248964,False,ALLOW_INTERNAL_DNS,Russia,WS-10823,SID248964
FW000017739,2026-01-09 00:46:37+00:00,WS-10400,,172.16.189.4,8443.0,,TCP/6,allow,8.0,23.0,SID954184,False,ALLOW_INTERNAL_DNS,US,WS-10400,SID954184
FW000012030,2026-08-23 04:57:15+00:00,VDR-12892,172.16.241.254,,3306.0,1433.0,TCP/6,allow,1.0,33857570.0,SID292721,False,,ind,VDR-12892,SID292721
FW000025073,2026-08-27 20:10:20+00:00,,,,22.0,,tcp,allow,47396881.0,,SID468255,False,,United States,,SID468255
FW000017703,2026-08-15 00:00:00+00:00,lpt-12053,,,3389.0,,tcp,deny,18.0,7744291.0,SID-906029,True,UNKNOWN,,LPT-12053,SID906029
FW000013192,2026-08-29 00:00:00+00:00,LPT-11862,,,8443.0,1433.0,TCP,allow,21577488.0,3139883.0,SID879259,False,DENY_TELNET,RU,LPT-11862,SID879259
FW000014546,2026-08-19 11:01:19+00:00,LPT-11029.corp.local,,,,53.0,6,deny,28602.0,2832.0,SID243947,False,DENY_TELNET,China,LPT-11029,SID243947
FW000008686,2026-08-23 00:00:00+00:00,lpt-12303,,192.168.252.14,1433.0,,TCP/6,deny,,36933.0,SID309275,False,DENY_TELNET,Russia,LPT-12303,SID309275
FW000027822,2026-08-20 19:45:00+00:00,WS-12895,192.168.46.158,80.20.144.77,80.0,25.0,TCP,deny,21074927.0,29.0,SID220904,False,DENY_TELNET,CN,WS-12895,SID220904
FW000009040,2026-08-14 06:00:01+00:00,VDR-12777,,,,,UDP,allow,12767094.0,45558005.0,SID-384236,False,DENY_TELNET,,VDR-12777,SID384236
FW000022839,2026-08-31 00:00:00+00:00,vdr-12844,165.55.188.252,,1433.0,80.0,UDP,allow,,35.0,SID224405,False,,,VDR-12844,SID224405
FW000022461,2026-09-06 00:00:00+00:00,lpt-10197,192.168.38.219,,8080.0,1433.0,6,allow,32761381.0,39035807.0,SID352714,False,block_tor_exit,unknown,LPT-10197,SID352714
FW000025110,2026-08-19 11:57:30+00:00,VDR-12650,192.168.120.75,85.53.226.56,135.0,,6,allow,,49132045.0,,False,BLOCK_EXTERNAL_RDP,,VDR-12650,
FW000007323,2026-09-06 20:59:00+00:00,VDR-11947,192.168.158.228,,,3389.0,udp,deny,,13810240.0,SID872997,False,MONITOR_DB_ACCESS,United States,VDR-11947,SID872997
FW000014215,2026-08-07 16:52:52+00:00,LPT-12507,13.246.77.47,173.127.147.54,445.0,25.0,UDP/17,deny,7633646.0,14058824.0,,False,DENY_TELNET,CN,LPT-12507,
FW000011171,2026-08-23 21:40:27+00:00,WS-12915,192.168.15.22,,,8080.0,6,allow,48.0,10636784.0,SID387039,False,,,WS-12915,SID387039
FW000028278,2026-08-28 18:03:00+00:00,VDR-10283,192.168.149.205,,135.0,3306.0,TCP,allow,45159240.0,42.0,SID335562,False,UNKNOWN,United States,VDR-10283,SID335562
FW000012953,2026-08-28 00:00:00+00:00,lpt-10405,172.16.45.129,172.16.23.70,,1433.0,6,allow,40142155.0,1279428.0,,False,BLOCK_EXTERNAL_RDP,ind,LPT-10405,
FW000026981,2026-08-10 01:24:40+00:00,VDR-12173,192.168.46.213,159.84.225.199,,53.0,TCP/6,allow,32.0,12.0,SID813539,False,ALLOW_WEB,CN,VDR-12173,SID813539
FW000019348,2026-09-06 00:00:00+00:00,LPT-10122,17.53.163.122,,,,TCP/6,allow,27667.0,29709865.0,SID-516165,False,ALLOW_INTERNAL_DNS,US,LPT-10122,SID516165
FW000021844,2026-08-26 10:13:00+00:00,VDR-12335,204.72.149.163,171.107.211.253,3306.0,,TCP/6,allow,32.0,32150173.0,,False,ALLOW_WEB,,VDR-12335,
FW000021403,2026-08-31 22:31:14+00:00,WS-11069,172.16.164.166,192.168.145.131,3389.0,53.0,TCP,allow,26114624.0,7464430.0,SID570731,False,BLOCK_EXTERNAL_RDP,IN,WS-11069,SID570731
FW000006507,2026-08-21 03:00:00+00:00,LPT-11526,,165.184.11.10,3306.0,80.0,17,allow,37968489.0,7183512.0,SID549366,False,BLOCK_EXTERNAL_RDP,India,LPT-11526,SID549366
FW000025130,2026-08-15 00:00:00+00:00,VDR-10592,,,80.0,,UDP/17,deny,2072747.0,17726991.0,SID344800,False,DENY_TELNET,unknown,VDR-10592,SID344800
FW000025603,2026-08-14 00:17:44+00:00,WS_12744,,172.16.168.32,22.0,25.0,TCP,allow,16.0,47924252.0,SID681384,False,,IN,WS-12744,SID681384
FW000009609,,VDR-11652,172.16.67.198,192.168.32.142,22.0,,TCP,allow,33910789.0,47659116.0,,False,,China,VDR-11652,
FW000021809,2026-08-19 00:00:00+00:00,VDR-10975,,167.233.20.91,443.0,1433.0,UDP,allow,,,SID657802,False,DENY_TELNET,unknown,VDR-10975,SID657802
FW000003206,2026-08-09 00:00:00+00:00,LPT-12199,,,135.0,135.0,TCP/6,allow,,22.0,SID879087,False,block_tor_exit,Russia,LPT-12199,SID879087
FW000008367,2026-08-14 22:23:36+00:00,lpt-10976,172.16.160.242,209.31.23.107,135.0,25.0,17,allow,34149206.0,39.0,,True,allow_office_apps,India,LPT-10976,
FW000027018,2026-08-20 04:00:23+00:00,WS-12774,139.108.82.102,,25.0,,TCP/6,allow,4743696.0,24341148.0,SID405946,False,allow_office_apps,IN,WS-12774,SID405946
FW000009526,2026-08-22 23:56:51+00:00,VDR-12373,192.168.71.117,172.16.42.247,25.0,,TCP,allow,6833.0,7.0,SID882929,False,BLOCK_EXTERNAL_RDP,Russia,VDR-12373,SID882929
FW000023147,,VDR-11996,,,3389.0,,6,allow,33.0,39728056.0,,False,ALLOW_INTERNAL_DNS,US,VDR-11996,
FW000025984,2026-08-28 12:09:37+00:00,WS-10683,192.168.183.197,172.16.242.177,8080.0,,17,deny,,3681048.0,,False,BLOCK_EXTERNAL_RDP,Russia,WS-10683,
FW000006849,2026-08-22 09:22:41+00:00,lpt-10129,90.214.55.199,,53.0,25.0,TCP,allow,14165332.0,17.0,SID545263,False,UNKNOWN,,LPT-10129,SID545263
FW000029827,2026-08-30 04:47:30+00:00,LPT-10420,,192.168.31.122,3306.0,443.0,TCP,allow,12775318.0,34915.0,SID631615,False,block_tor_exit,CN,LPT-10420,SID631615
FW000013714,2026-08-05 00:00:00+00:00,VDR-12126,,,1433.0,,TCP,allow,,,SID458625,False,MONITOR_DB_ACCESS,ind,VDR-12126,SID458625
FW000029568,2026-08-10 05:18:50+00:00,,,172.16.2.9,53.0,25.0,6,allow,9449165.0,33.0,SID852898,False,ALLOW_INTERNAL_DNS,US,,SID852898
FW000018463,2026-08-25 00:00:00+00:00,VDR-10498,159.243.93.95,192.168.25.54,,443.0,tcp,allow,28069.0,12.0,SID357341,False,ALLOW_INTERNAL_DNS,China,VDR-10498,SID357341
FW000024891,,VDR-10510,,,,3389.0,TCP,allow,45936048.0,37653695.0,SID472712,False,BLOCK_EXTERNAL_RDP,Russia,VDR-10510,SID472712
FW000020251,2026-08-26 09:17:08+00:00,WS-12818,198.13.65.170,,22.0,,6,allow,13.0,28953723.0,SID276190,False,ALLOW_WEB,India,WS-12818,SID276190
FW000004909,2026-08-14 07:50:59+00:00,,172.16.28.239,153.167.155.176,,3389.0,TCP/6,allow,,,SID831854,False,ALLOW_INTERNAL_DNS,RU,,SID831854
FW000008044,2026-08-11 21:24:38+00:00,WS-10379,192.168.90.122,,3306.0,8443.0,tcp,deny,49235218.0,15357372.0,SID208397,False,DENY_TELNET,US,WS-10379,SID208397
FW000016961,2026-09-05 00:00:00+00:00,WS_10566,,,53.0,8443.0,tcp,allow,11353526.0,16654905.0,SID-819987,False,,IN,WS-10566,SID819987
FW000000305,,LPT-12524,,,8080.0,53.0,TCP/6,allow,49051521.0,33.0,SID601157,False,BLOCK_EXTERNAL_RDP,Russia,LPT-12524,SID601157
FW000012704,2026-08-22 18:02:59+00:00,VDR_12499,,,,80.0,UDP,allow,29.0,32982908.0,sid500551,False,ALLOW_WEB,China,VDR-12499,SID500551
FW000019011,2026-08-12 14:05:05+00:00,vdr-11215,192.168.136.53,,8080.0,443.0,6,allow,39809606.0,,SID205525,False,block_tor_exit,,VDR-11215,SID205525
FW000012592,2026-08-09 17:24:27+00:00,WS-10442,10.79.171.0,,8080.0,,TCP/6,allow,12929427.0,38345669.0,SID-537344,False,BLOCK_EXTERNAL_RDP,IN,WS-10442,SID537344
FW000017892,2026-08-04 09:44:38+00:00,WS-11985,,172.16.238.199,8080.0,8080.0,TCP/6,deny,48.0,32095797.0,SID445551,False,,ind,WS-11985,SID445551
FW000006194,2026-08-05 15:04:50+00:00,WS-11601,,192.168.76.60,8080.0,,udp,allow,7.0,28169165.0,sid414782,False,BLOCK_EXTERNAL_RDP,IN,WS-11601,SID414782
FW000010255,2026-08-05 00:48:00+00:00,WS-10699.corp.local,,,1433.0,25.0,6,deny,27880433.0,39279582.0,SID117807,False,block_tor_exit,unknown,WS-10699,SID117807
FW000007766,,LPT-12955,,,3306.0,443.0,6,allow,40.0,32546119.0,SID120707,False,,India,LPT-12955,SID120707
FW000026024,2026-08-26 01:21:56+00:00,WS-12232,,117.172.135.97,53.0,3389.0,ping,allow,1788916.0,8405183.0,SID893293,False,ALLOW_WEB,RU,WS-12232,SID893293
FW000003921,2026-08-25 05:59:00+00:00,WS-10121,22.97.33.39,192.168.188.36,,445.0,6,allow,47724021.0,30835218.0,,False,MONITOR_DB_ACCESS,,WS-10121,
FW000023158,2026-08-09 07:52:52+00:00,VDR-12956,192.168.228.181,172.16.238.18,22.0,,TCP,allow,,15907497.0,SID242561,False,BLOCK_EXTERNAL_RDP,China,VDR-12956,SID242561
FW000019081,2026-08-13 08:41:09+00:00,VDR-12732,,172.16.30.14,,,TCP/6,allow,44226553.0,49997419.0,,False,,RU,VDR-12732,
FW000009043,2026-08-16 09:55:00+00:00,lpt-12702,192.168.250.211,96.238.201.28,443.0,,tcp,allow,46507244.0,,,False,block_tor_exit,China,LPT-12702,
FW000007078,2026-08-11 03:46:49+00:00,LPT-10046,172.16.244.237,87.126.98.123,53.0,25.0,TCP,allow,1974930.0,22.0,,False,ALLOW_WEB,,LPT-10046,
FW000005953,2026-08-06 07:10:52+00:00,WS-11203,,180.64.101.185,443.0,25.0,6,allow,6364125.0,26969008.0,SID-584984,False,ALLOW_INTERNAL_DNS,Russia,WS-11203,SID584984
FW000014187,2026-08-01 12:56:09+00:00,WS-12164,192.168.165.29,,25.0,135.0,TCP,allow,49362799.0,34892296.0,SID948070,False,DENY_TELNET,China,WS-12164,SID948070
FW000007891,2026-08-06 00:24:00+00:00,WS-11734,,,135.0,,tcp,allow,16791824.0,,SID712016,False,,ind,WS-11734,SID712016
FW000006076,2026-08-21 05:31:32+00:00,LPT-10853,,,,25.0,udp,deny,33911.0,25917240.0,SID685413,False,BLOCK_EXTERNAL_RDP,CN,LPT-10853,SID685413
FW000016564,2026-09-03 17:08:02+00:00,WS-11520,,,135.0,25.0,TCP/6,allow,20935119.0,35.0,SID995181,False,ALLOW_INTERNAL_DNS,,WS-11520,SID995181
FW000013730,2026-09-08 20:15:57+00:00,,,184.147.76.64,1433.0,,TCP,allow,35273948.0,47679946.0,SID286914,False,UNKNOWN,IN,,SID286914
FW000027188,2026-08-08 00:00:00+00:00,ws-11819,,79.145.48.90,53.0,22.0,TCP,allow,27.0,41.0,SID467351,False,,,WS-11819,SID467351
FW000021408,,vdr-11549,,,443.0,53.0,TCP/6,deny,28506615.0,27990255.0,,False,MONITOR_DB_ACCESS,CN,VDR-11549,
FW000017391,2026-08-24 11:13:46+00:00,ws-12311,192.168.195.43,143.109.228.98,,443.0,TCP/6,allow,18594.0,,,False,BLOCK_EXTERNAL_RDP,US,WS-12311,
FW000008729,2026-08-15 07:12:59+00:00,WS_11845,,192.168.242.119,53.0,3389.0,TCP,allow,38.0,,,False,MONITOR_DB_ACCESS,India,WS-11845,
