alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality
EPA00005303,2026-08-09 12:34:00,,VDR-12160.corp.local,EMP12160,McAfee,Suspicious PowerShell Execution,MEDIUM,R,Alert generated from heuristic engine. Possible false positive.,C:\ProgramData\svc\agent.dll,msedge.exe,9d9b4497a1b2360593ac15bba932c37cc5fdf02a3d970620d4c53172690b4599,admin,Critical
EPA00004606,2026-08-27 17:40:55,,WS-10773,EMP10773,Kaspersky,Credential dumping attempt,MEDIUM,R,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,20f653a54031100a6c9667e8024773eea7d52838825af84e0ed20dc74d027b1d,,Low
EPA00003717,2026-09-05 08:14:16,2026-09-09 07:14:16,LPT-12503,EMP12503,Windows Defender,ransomware_behavior,HIGH,N,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,cmd.exe,5422dc7e54c92791ca7de91841b78caa389cbf3331d5203e585be35119412e6e,,CRITICAL
EPA00006869,2026-09-08 01:13:00,,VDR-10196.corp.local,EMP10196,SYMANTEC,Browser hijack attempt,CRITICAL,CLOSED,Suspicious script execution observed. Logs attached.,C:\Windows\Temp\update.tmp,msedge.exe,79cf9c5a6ccab21972148571e8a302edbd8600d7a7064b2e75de13206fac97ce,,M
EPA00001765,,,VDR-12748,EMP12748,CrowdStrike,USB device blocked,MEDIUM,O,User reported machine slowdown after popup. AV alert generated.,E:\Backup\data.rar,powershell.exe,832176c118c79a7483fa49a9075dc5ddc1e788344fa8f84e2e43fa533ded70c5,admin,HIGH
EPA00001550,2026-08-07 19:55:00,2026-08-12 09:55:48,VDR-11493,EMP11493,Defender,Malware detected,CRITICAL,Not Malicious,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,unknown,7c8dc96e7c282dbcaac1dda03d53d853eaedc2d5287764758c2508f96c5c85a5,,Medium
EPA00003030,2026-08-10 00:00:00,2026-08-11 15:38:56,VDR-11249,EMP11249,SYMANTEC,Browser hijack attempt,LOW,Closed,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,,da4d4ef2487058acff344ac98730bc59e6e53187e3d,,H
EPA00006263,2026-08-28 12:14:41,2026-08-29 03:14:41,LPT-12719,EMP12719,SentinelOne,Keylogger suspected,MEDIUM,Closed,Multiple failed attempts to disable security agent.,D:\Projects\scripts\cleanup.ps1,unknown,,admin,
EPA00002045,2026-08-28 05:59:46,2026-09-01 07:59:00,ws-12851,EMP12851,Quick Heal,Unusual admin share access,LOW,Active,Alert triggered by abnormal network connection.,C:\Windows\Temp\update.tmp,msedge.exe,7fe204b1efb4ad6cb11ffaa24feebc37567396d4aed26dcf64028bcb7ae8644e,,CRITICAL
EPA00000768,2026-09-06 16:10:12,,vdr-12095,EMP12095,Quick Heal,Unauthorized USB,CRITICAL,Resolved,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,b59ddd747b4daee18e4efd8825deeec91391ba82bd168686f39e1ecf8facc362,incident.team,
EPA00001509,2026-09-07 00:00:00,2026-09-08 20:07:12,,EMP11787,Carbon Black,Lateral movement detected,LOW,New,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,winword.exe,,soc.analyst1,Medium
EPA00004518,2026-04-08 18:09:18,2026-08-07 11:09:00,VDR-11537,EMP11537,Windows Defender,MALWARE_DETECTED,CRITICAL,N,Alert triggered by abnormal network connection.,C:\Users\user\Desktop\salary.xlsx,cmd.exe,4859b49d3e53cad5ca339a68c4df2ec63516e7acc47a47c9c7dcba9507f827d7,soc.analyst1,H
EPA00004220,,,VDR-10716,EMP10716,Defender,suspicious_powershell,HIGH,Unassigned,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,explorer.exe,,admin,CRITICAL
EPA00006878,2026-03-08 18:34:09,2026-08-07 13:34:09,WS-12232,EMP12232,CrowdStrike,Unauthorized USB,HIGH,N,Endpoint protection detected suspicious activity on host.,D:\Projects\scripts\cleanup.ps1,cmd.exe,,incident.team,High
EPA00005433,2026-08-29 00:53:59,2026-09-02 00:00:00,WS-10487,EMP10487,SentinelOne,Browser hijack attempt,HIGH,Unassigned,Alert triggered by abnormal network connection.,E:\Backup\data.rar,,41a534520c7419b21c0ca0032ab33ec077184721c87c9578cc6e00c48f192c8b,,High
EPA00003293,2026-08-01 09:37:00,2026-08-01 10:37:00,VDR-10975,EMP10975,Carbon Black,Suspicious PowerShell Execution,MEDIUM,Not Malicious,Process attempted to access sensitive directory.,E:\Backup\data.rar,unknown,104883cdd33b1891f150b86c67d256bdd502818f8e6426f0efb5e7368a71b667,,MEDIUM
EPA00000820,2026-08-20 07:41:00,2026-08-25 00:00:00,LPT-11597,EMP11597,SYMANTEC,Ransomware Activity,HIGH,Investigating,Alert triggered by abnormal network connection.,C:\ProgramData\svc\agent.dll,powershell.exe,b0f60f581eb9e6143abd38f0ad4824db29199,admin,Critical
EPA00001404,2026-08-04 08:11:00,,VDR-11531,EMP11531,CrowdStrike,Credential dumping attempt,HIGH,Investigating,Malicious file blocked. User notified. Need validation.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,C24FF8DF32D339AB435672084F68E6CABAE8A785C58737736D585D34E617AF45,,MEDIUM
EPA00001383,2026-09-06 00:00:00,2026-06-09 04:57:23,WS-10806,EMP10806,Windows Defender,suspicious_powershell,MEDIUM,Not Malicious,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,unknown,228c1334814425dd02df7b78dcf1221135690272292b22e87457816b91858137,unassigned,L
EPA00002149,,2026-08-25 03:20:28,ws-10202,EMP10202,Kaspersky,Keylogger suspected,CRITICAL,O,Alert generated from heuristic engine. Possible false positive.,C:\ProgramData\svc\agent.dll,,787485a8dd3c6fad30b72342483e4fc6f524ff1619c37e07e2b5e2abebce4389,unassigned,LOW
EPA00001639,,2026-11-08 20:52:50,LPT-10811,EMP10811,Carbon Black,Phishing URL blocked,MEDIUM,IN_PROGRESS,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,excel.exe,8d48b1ee7033dd95236fc0208d9c1dde15e58839f65c8c19c3e7057676fb3ed2,soc.analyst1,H
EPA00007961,,,vdr-11872,EMP11872,Windows Defender,USB device blocked,MEDIUM,OPEN,Suspicious script execution observed. Logs attached.,,winword.exe,F88CC2AB19ADF5E5C41F21302659192DB11EA3B50ADFA3A11D6AACD47ED05D6E,,Low
EPA00000400,2026-08-25 02:51:27,2026-08-25 18:51:27,WS-10486,EMP10486,Carbon Black,Credential dumping attempt,HIGH,Active,Suspicious script execution observed. Logs attached.,C:\ProgramData\svc\agent.dll,,,,M
EPA00000883,2026-08-12 12:24:31,2026-08-15 07:24:31,VDR-11752.corp.local,EMP11752,Carbon Black,Unusual admin share access,HIGH,NEW,Suspicious script execution observed. Logs attached.,E:\Backup\data.rar,cmd.exe,b2d3f08c8e98c41f1a810c4c2803aa0a9468c740f57e840dae2093858621b1bf,,Medium
EPA00003566,,2026-08-23 02:42:22,WS_11957,EMP11957,Carbon Black,Suspicious PowerShell Execution,CRITICAL,Not Malicious,User reported machine slowdown after popup. AV alert generated.,C:\Windows\Temp\update.tmp,explorer.exe,39c41ff8fe9cb0ac4826676e199b833a05d8f61c5187b4a7f3f3394efae30e46,soc.analyst1,Medium
EPA00007402,2026-09-05 20:32:05,2026-09-06 18:32:00,LPT-10560,EMP10560,SentinelOne,Browser hijack attempt,MEDIUM,Open,Threat detected after file download from external website.,,excel.exe,2cd54e7e144cdb09db7c46c879a4ba47843a058ecd771666989840e8bf2877d3,incident.team,M
EPA00001180,2026-08-18 09:41:00,2026-08-19 02:41:42,WS-12092,EMP12092,Carbon Black,suspicious_powershell,LOW,O,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,,,,HIGH
EPA00004245,,2026-08-06 16:56:35,VDR_11817,EMP11817,Kaspersky,suspicious_powershell,MEDIUM,OPEN,Process attempted to access sensitive directory.,D:\Projects\scripts\cleanup.ps1,msedge.exe,29b5169a4abe3a161ed780b80825a754d7a9aca767b29d75457b70553703afe6,unassigned,M
EPA00005219,2026-08-25 04:45:00,2026-08-26 15:45:25,,EMP11449,SYMANTEC,Keylogger suspected,LOW,R,Alert triggered by abnormal network connection.,C:\Windows\System32\drivers\etc\hosts,python.exe,28ecece9066cb39580ce06fba2f60919d636c5580678f1f6dffcb06be99d4d01,unassigned,M
EPA00005663,2026-08-21 00:00:00,2026-08-22 00:00:00,LPT-12171.corp.local,EMP12171,Windows Defender,Malware detected,LOW,IN_PROGRESS,Multiple failed attempts to disable security agent.,C:\Windows\System32\drivers\etc\hosts,msedge.exe,11cf1f039868c7ce6c8dbc5c1dbbacf14ccaeb043a0e75f5049cee6c60aba066,soc.analyst2,MEDIUM
EPA00002131,2026-09-09 03:36:00,,vdr-12489,EMP12489,CrowdStrike,Unauthorized USB,MEDIUM,Investigating,Alert triggered by abnormal network connection.,E:\Backup\data.rar,excel.exe,803ec21cfb82b0d531f5faf483153891b39ef054c77754d4da20e7fff029704d,,L
EPA00005079,2026-08-23 01:19:40,,WS-10836,EMP10836,SYMANTEC,MALWARE_DETECTED,LOW,R,Alert triggered by abnormal network connection.,C:\Users\user\Desktop\salary.xlsx,,49453a694f1a22c0093f9c5055c70b268df6d8011b5584c438146a8be2ece2a8,,Low
EPA00000457,,2026-08-25 00:00:00,WS-12287,EMP12287,Quick Heal,Keylogger suspected,HIGH,WIP,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,0a634b565415c89b95cbacbcf247e46134a941bae0c295363f9b48719172bfbe,unassigned,HIGH
EPA00007135,2026-08-01 17:10:09,2026-08-04 18:10:00,WS-10191,EMP10191,Defender,Credential dumping attempt,LOW,O,Alert generated from heuristic engine. Possible false positive.,C:\Windows\Temp\update.tmp,python.exe,,unassigned,High
EPA00001951,2026-08-17 00:00:00,2026-08-21 20:12:51,VDR-10732,EMP10732,SYMANTEC,Credential dumping attempt,MEDIUM,WIP,Threat detected after file download from external website.,,unknown,aed7f8c9a2dee77d25d2b01d40e996cafb29e32b48f7e89cdf914a9fee570b0a,incident.team,CRITICAL
EPA00005373,2026-08-06 15:22:25,2026-08-10 06:22:25,VDR-10666,EMP10666,CrowdStrike,Malware detected,MEDIUM,Active,Multiple failed attempts to disable security agent.,,powershell.exe,fd1ca932ce06bbc39c1082bbd2d58c55867c3e824507176ea60af3c29ffdde5d,incident.team,
EPA00000690,2026-08-05 20:29:45,2026-08-06 00:00:00,WS-11682,EMP11682,Quick Heal,Phishing URL blocked,MEDIUM,FP,Alert generated from heuristic engine. Possible false positive.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,bbb81f77001bd13ef357fe76f76890994a14292da57e78b8b6492a7a1adec9b1,,H
EPA00001954,2026-08-06 18:10:55,2026-08-08 15:10:55,WS-10263,EMP10263,CrowdStrike,Malware detected,MEDIUM,IN_PROGRESS,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,excel.exe,08c41c51c8,admin,Medium
EPA00002711,2026-08-28 02:38:53,2026-08-31 01:38:00,WS-12334,EMP12334,Windows Defender,Unusual admin share access,LOW,CLOSED,Endpoint agent blocked execution. Review required.,,cmd.exe,86c427ca78bc4761d2a719172d2a4e38bb4a0be1c68658077c9e27c922d63863,admin,MEDIUM
EPA00006160,,2026-09-02 00:00:00,WS-10088.corp.local,EMP10088,Kaspersky,Browser hijack attempt,HIGH,Closed,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,cmd.exe,55213d55e2a24c58ff277ec148562d589a2be2bada5ebb243cf7b34c45c868f0,admin,
EPA00004350,2026-09-09 08:21:15,2026-09-11 12:21:15,lpt-11209,EMP11209,Kaspersky,Trojan:Win32,HIGH,IN_PROGRESS,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,python.exe,daa31d1ee664fcec8a79d753f65bee674f9512856bfe38858f2bff586a5ea815,,Medium
EPA00007185,2026-08-12 00:00:00,2026-08-12 13:27:07,WS-10313,EMP10313,SYMANTEC,ransomware_behavior,HIGH,In Progress,Suspicious script execution observed. Logs attached.,C:\ProgramData\svc\agent.dll,cmd.exe,314c13101a14565a0ec50cf2366272b7ebafd8d9f20d32014c1e8d1191420a8d,,Critical
EPA00001885,2026-09-01 21:33:47,2026-08-31 12:33:47,LPT-11512,EMP11512,Quick Heal,Unauthorized USB,HIGH,Unassigned,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,winword.exe,bba4739343c1560a77a175e74f4584eaa24122bcf912c35a3e3383e82cf09bd9,,
EPA00006246,2026-08-10 05:31:20,,WS-10893,EMP10893,Quick Heal,Trojan:Win32,CRITICAL,FP,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,85e516486547c5d069c1d0c8b4230d4247f1c329d8f56745a28cefa2444be937,admin,LOW
EPA00007324,2026-08-29 13:10:11,,VDR-11772,EMP11772,CrowdStrike,Ransomware Activity,CRITICAL,Open,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,unknown,3d5b25f53b37f4751bdf2fa38e1818ce3e17fefac16ff3a14b2454d67294ba33,,LOW
EPA00002495,2026-09-01 00:00:00,2026-09-05 19:37:56,LPT-12584,EMP12584,Defender,Keylogger suspected,HIGH,Closed,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,msedge.exe,3256a43de6ad4c1a10b966cb01292e88af24660b7e8096437ef7fdc151e52bb5,,Critical
EPA00003037,2026-08-13 00:00:00,2026-08-18 02:46:00,WS-10281,EMP10281,SYMANTEC,Unusual admin share access,MEDIUM,O,Alert generated from heuristic engine. Possible false positive.,C:\Windows\System32\drivers\etc\hosts,powershell.exe,42d1c6619c2f49e723b9cafc4d133e3f0b2c27e8374587c89b8517abdb27afb9,,Critical
EPA00003604,2026-08-06 20:49:50,,VDR-11508,EMP11508,McAfee,Browser hijack attempt,MEDIUM,OPEN,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,,unassigned,High
EPA00000846,,2026-09-04 22:12:02,VDR-12526,EMP12526,SentinelOne,Ransomware Activity,HIGH,IN_PROGRESS,Malicious file blocked. User notified. Need validation.,C:\ProgramData\svc\agent.dll,winword.exe,7efb2470a3979e8b0d8e93ee87f8559298a12352fc7a92d141ebc8040c4c8717,unassigned,L
EPA00000543,2026-08-15 19:26:38,2026-08-20 12:26:38,VDR-12281.corp.local,EMP12281,SentinelOne,Credential dumping attempt,MEDIUM,RESOLVED,Suspicious script execution observed. Logs attached.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,9c6638941841909377f31a09bbb91cd493eef85b94e5b4a8af0cac8550fe2a34,unassigned,High
EPA00003725,2026-08-31 00:00:00,2026-09-04 04:40:16,LPT-10141,EMP10141,Carbon Black,Ransomware Activity,MEDIUM,Not Malicious,User reported machine slowdown after popup. AV alert generated.,,,241fd25c154fa9db38d7127fd3939bbba641e8cb5fada07183ba5b2b82c23527,soc.analyst2,H
EPA00004188,2026-08-23 16:15:30,2026-08-25 19:15:30,VDR-12570,EMP12570,Quick Heal,Browser hijack attempt,MEDIUM,In Progress,Endpoint agent blocked execution. Review required.,C:\Windows\System32\drivers\etc\hosts,unknown,3f730e2ead1f51d6751abf4fd9957d7481a2e827d0db8f4f3ac24a807c4f452f,,HIGH
EPA00003680,2026-04-08 04:38:37,2026-05-08 06:38:37,VDR-10983,EMP10983,Quick Heal,Credential dumping attempt,LOW,New,Threat detected after file download from external website.,,unknown,f62ef7e85c77ff576c2d4bd76e331d905643fb33dfd8eee81a9e8ed5fca71565,soc.analyst1,HIGH
EPA00006612,2026-08-13 03:14:44,2026-08-16 00:00:00,WS-12915.corp.local,EMP12915,Defender,Browser hijack attempt,MEDIUM,O,Alert triggered by abnormal network connection.,C:\Windows\Temp\update.tmp,,63fbefd1cde53e9790d6d1591ab25da220bf4ba0d4f7c66f12cd512f90b674f0,incident.team,HIGH
EPA00006773,2026-09-04 00:00:00,,LPT-12644,EMP12644,Carbon Black,ransomware_behavior,LOW,Closed,Multiple failed attempts to disable security agent.,,chrome.exe,80c8dbc7587983b33483516117cdccdde69350048d4b591bb20c490339775e14,admin,H
EPA00005701,2026-08-10 17:36:00,2026-08-14 21:36:27,VDR_10710,EMP10710,SentinelOne,Unauthorized USB,LOW,CLOSED,Process attempted to access sensitive directory.,,excel.exe,428ab292fa8c4e3a3f4b8e975add95c2a2f7fc5da07f5f6ee7c840737f1a1f79,soc.analyst2,
EPA00002965,2026-08-26 17:52:46,,WS-11894,EMP11894,Windows Defender,USB device blocked,CRITICAL,Resolved,Suspicious script execution observed. Logs attached.,D:\Projects\scripts\cleanup.ps1,python.exe,8b3fdfceed305aadf52c82900bceda118f25ffdeb9d839ded7c1df70c97e7aed,soc.analyst2,High
EPA00002530,2026-08-28 00:00:00,,VDR-11210,EMP11210,Kaspersky,Lateral movement detected,CRITICAL,Active,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,db61d943e469ac0d6ff4573d279fac2112dbfa100ea53e2432539fd9f6a21bec,soc.analyst2,Medium
EPA00001049,2026-08-24 00:00:00,,WS-10181,EMP10181,Defender,Suspicious PowerShell Execution,CRITICAL,RESOLVED,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,powershell.exe,,unassigned,L
EPA00001961,2026-08-24 00:00:00,2026-08-27 04:04:38,LPT-12375.corp.local,EMP12375,SYMANTEC,suspicious_powershell,HIGH,O,Alert triggered by abnormal network connection.,C:\Users\Public\Downloads\invoice.exe,,c2444aae0abe80eb9ec9d6076c47e402c822ccda87c8ecc67a64c9fc91713eab,,
EPA00002531,2026-08-30 19:46:12,2026-08-31 18:46:12,WS-10049,EMP10049,Kaspersky,Browser hijack attempt,HIGH,Unassigned,Suspicious script execution observed. Logs attached.,C:\Users\Public\Downloads\invoice.exe,unknown,cad73725dfe714b4aa25c0c0b6c9ab6f89cfa8b,soc.analyst2,
EPA00006108,2026-08-09 07:52:08,2026-08-12 22:52:08,vdr-10495,EMP10495,CrowdStrike,Unusual admin share access,HIGH,New,Endpoint protection detected suspicious activity on host.,,chrome.exe,e2285134071649654644d7dbd82800500cf51f06e0dba42c5643ff9e6caa86aa,,HIGH
EPA00000238,2026-08-31 09:42:43,,LPT-10883,EMP10883,Defender,Credential dumping attempt,LOW,New,Malicious file blocked. User notified. Need validation.,,chrome.exe,eecfc8d0bc84b36291ccc3cc3960b9f709be44feb8ec56bf674660d20f82b874,,LOW
EPA00004918,2026-08-09 04:47:09,,LPT_10133,EMP10133,SYMANTEC,Browser hijack attempt,MEDIUM,OPEN,Alert triggered by abnormal network connection.,,unknown,8a1e899fa384f2ed60d293100ee3742e2ab8f4db3c389fca260db3df3cf8c49c,admin,High
EPA00001134,,2026-09-05 00:00:00,WS-11069.corp.local,EMP11069,SentinelOne,Lateral movement detected,MEDIUM,Not Malicious,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,powershell.exe,3f83c26d7d039fecf48991307288720,,
EPA00006847,2026-09-01 00:00:00,2026-09-03 07:28:22,WS-12117,EMP12117,McAfee,MALWARE_DETECTED,LOW,Active,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,unknown,6977f24a36c039a2aeaca0228b7b4b96a627a93c7863f8f2ee63f8196e162f54,,
EPA00004260,2026-08-17 20:45:04,2026-08-22 16:45:00,VDR-10902,EMP10902,McAfee,USB device blocked,LOW,In Progress,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,chrome.exe,d6178c4c7551fd800e3c12d6bc876bef301ddbc293101135722339ccc0ac8f38,,Critical
EPA00006532,,2026-09-05 00:00:00,WS-12848,EMP12848,SYMANTEC,Trojan:Win32,MEDIUM,New,Endpoint protection detected suspicious activity on host.,C:\Windows\Temp\update.tmp,powershell.exe,aa2e30b617bff949a44ff520628dc9088de543558cbeec1b4b1c2e68bf0d7074,soc.analyst2,Medium
EPA00006988,2026-08-09 00:00:00,,WS-11069,EMP11069,CrowdStrike,Browser hijack attempt,MEDIUM,O,Process attempted to access sensitive directory.,C:\Users\Public\Downloads\invoice.exe,unknown,b2817a4e3b41fa987aaea7901176999ca57767de9c91a426117002b548d6b35d,,CRITICAL
EPA00006393,2026-08-29 03:40:29,,LPT-10927,EMP10927,McAfee,Suspicious PowerShell Execution,MEDIUM,FP,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,msedge.exe,,soc.analyst2,L
EPA00002979,,2026-09-08 00:00:00,WS-12950,EMP12950,Kaspersky,Trojan:Win32,LOW,FALSE_POSITIVE,Threat detected after file download from external website.,C:\Windows\System32\drivers\etc\hosts,excel.exe,f241463294c8aafe1eacfdff9c318e89b178334468889763ae01ecf40bd43123,incident.team,MEDIUM
EPA00006558,2026-08-16 23:14:52,2026-08-20 00:00:00,WS-11517.corp.local,EMP11517,Windows Defender,ransomware_behavior,LOW,In Progress,Alert triggered by abnormal network connection.,C:\ProgramData\svc\agent.dll,,ea4b5f1ec89f4ab088d5af30967ccf894a35de3adc20ba0a7,,
EPA00007843,2026-09-04 02:41:04,2026-09-04 04:41:00,LPT-10254,EMP10254,SYMANTEC,Trojan:Win32,HIGH,NEW,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,msedge.exe,b7522163a3f191f1ce8618e100a8186c0a18e812d499fdad253eb31e8d4e829f,admin,Low
EPA00005604,2026-09-09 21:35:04,2026-09-13 22:35:00,LPT-10097,EMP10097,Defender,Credential dumping attempt,MEDIUM,O,Alert generated from heuristic engine. Possible false positive.,,unknown,d4c1274447f3109ab90a8e5734dfde3f2cd7c769b80049dbecae566b7fbe7260,admin,HIGH
EPA00006513,2026-08-26 00:00:00,2026-08-30 14:39:01,lpt-10075,EMP10075,Carbon Black,Malware detected,LOW,O,User reported machine slowdown after popup. AV alert generated.,,chrome.exe,c2e422bd0e1efd9626dea85b8a68c595ebfab68d322d66736f2440419b280e90,,LOW
EPA00003920,2026-08-16 07:44:00,2026-08-17 19:44:00,WS-11496.corp.local,EMP11496,CrowdStrike,Trojan:Win32,LOW,CLOSED,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,excel.exe,,soc.analyst1,M
EPA00003139,,2026-08-26 01:52:00,,EMP11261,Windows Defender,Browser hijack attempt,LOW,Closed,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,powershell.exe,3c315d16590b1f8c52dbdb8c49e4718634b6097c547f186b70cefd7a4ba20b32,unassigned,Critical
